8945	4793
8945	10726
8945	8473
8945	27250
8945	5187
8945	8864
8945	23239
8945	84919
8945	7916
8945	5710
8945	9693
8945	11186
8945	283349
8945	83593
8945	9978
8945	5970
8945	5978
8945	6500
8945	4089
8945	6615
8945	25777
8945	6901
8945	9882
8945	7023
8945	7157
8945	28951
8945	114088
8945	7316
8945	54926
8945	29128
8945	57695
8945	55031
8945	7415
8945	7465
8945	25937
8945	10413
8945	80149
8945	55893
699	701
699	9184
699	991
699	79003
699	25936
699	8480
699	11130
701	701
701	9184
701	8881
701	991
701	996
701	1062
701	51343
701	4085
701	9587
701	79003
701	4601
701	5347
701	9319
9184	10576
9184	991
9184	996
9184	4085
9184	51366
9184	196441
9184	7756
84811	27238
705	8161
705	84946
705	114932
705	1912
705	9618
705	4591
705	7205
9689	28969
9689	988
414157	9513
414157	4188
80007	1213
28970	9319
83638	7458
29035	171483
29035	10075
404550	5530
404550	9094
124944	5931
147339	1459
147339	7341
162681	4110
79173	862
79173	373
54955	3801
54955	9189
54955	57541
79098	9456
127703	3866
127703	23281
127703	7170
127703	83878
79169	1602
79169	2801
79169	55145
79078	9852
84970	1032
84970	9802
84970	79571
84970	93487
84970	54715
84970	11030
84970	6911
712	5501
713	2335
708	2091
708	22927
708	5518
708	5590
708	57035
708	7316
708	7531
114897	6449
114904	6449
715	716
717	721
128977	79959
9847	1020
9847	9158
718	3075
718	3426
718	5199
375341	114932
725	5627
55286	11235
727	729
65265	80321
65265	28964
65265	9001
157773	4188
735	966
79095	54474
203228	8892
760	6521
767	3708
51719	6794
81617	6794
23523	7290
23523	4209
23523	29855
91768	1020
81928	1020
9478	773
9478	3708
11094	57146
57685	23291
773	785
774	7332
10369	1742
27101	1499
27101	6277
27101	6477
27101	6500
790	3611
23705	23136
57658	2033
57658	10403
10241	10241
10241	9802
10241	11266
10241	9413
10241	55138
10241	85302
10241	80028
10241	23710
10241	11345
10241	50628
10241	51564
10241	284058
10241	3964
10241	25804
10241	84557
10241	440738
10241	4646
10241	553115
10241	5204
10241	9610
10241	6602
10241	6717
10241	29110
10241	9755
10241	8115
10241	112858
10241	7316
10203	10267
800	25913
801	1457
801	1460
801	1612
801	1655
801	1956
801	23770
801	51206
801	8826
801	3845
801	4284
801	4843
801	4846
801	5898
801	6331
801	6548
801	6622
801	6850
801	7249
801	7337
801	10971
805	9657
811	3133
811	2923
813	5894
815	817
816	816
817	817
817	9759
818	6236
10645	1432
819	1956
819	23495
55832	8454
55832	8453
55832	8452
55832	8451
55832	8450
55832	8065
55832	54165
55832	56257
55832	9978
55832	6500
23066	8454
821	1080
821	9695
821	1956
821	3757
821	4018
821	1861
10487	1072
823	831
823	5885
825	7273
829	830
829	23607
830	832
830	23607
830	23019
830	1639
830	10540
830	11258
830	51164
830	84516
830	10671
830	85379
830	23255
830	5930
830	30011
830	6840
832	23607
84433	8517
84433	10892
84433	6885
84433	5170
84433	5588
64170	64170
10498	1387
10498	2033
10498	23426
10498	8648
10498	10499
10498	8202
10498	5970
22794	9775
22794	4116
22794	65109
8573	1739
8573	50848
8573	3768
8573	3761
8573	8825
8573	55327
8573	6383
8573	10716
834	58484
843	841
843	8837
843	8772
843	355
843	331
100506742	100506742
835	835
835	836
835	841
835	8738
835	55367
836	839
836	841
836	842
836	1026
836	8837
836	1410
836	3002
836	3059
836	3329
836	4193
836	142
836	5925
836	7187
836	331
839	839
839	841
840	841
840	1410
840	142
840	10728
840	5925
840	331
841	841
841	842
841	8837
841	8452
841	9191
841	162989
841	8772
841	355
841	356
841	8682
841	8737
841	8878
841	7128
841	8797
841	8795
841	8743
841	8717
841	7185
841	7186
841	7189
841	331
9994	7329
842	22861
842	331
845	10345
846	2316
847	5830
117144	83755
117144	8601
117144	7205
857	858
857	1956
857	2099
857	2149
857	4846
857	5468
857	5515
857	5743
857	7186
857	7220
857	7415
858	1956
9139	4188
9139	63978
9139	861
9139	862
863	3065
863	8841
863	9611
863	862
863	6886
865	8065
865	861
865	864
867	867
867	23607
867	952
867	998
867	1080
867	1398
867	1399
867	1436
867	1445
867	1499
867	1956
867	1969
867	2047
867	2064
867	10818
867	2534
867	9402
867	2885
867	3055
867	3309
867	3636
867	6453
867	3791
867	3815
867	3932
867	3937
867	4067
867	1432
867	4233
867	4486
867	4627
867	4641
867	4690
867	8440
867	4851
867	4914
867	5290
867	5291
867	5295
867	5296
867	5335
867	5578
867	5747
867	2185
867	5781
867	5829
867	2889
867	5979
867	10603
867	6452
867	30011
867	6464
867	6503
867	84174
867	10580
867	8470
867	10252
867	10253
867	6714
867	55620
867	6776
867	6850
867	203068
867	53347
867	84959
867	7316
867	7321
867	7322
867	7323
867	7332
867	9040
867	7409
867	7410
867	7529
867	7531
867	7533
867	10971
867	7534
867	7535
868	868
868	23607
868	1398
868	1399
868	4921
868	1956
868	26003
868	2885
868	8440
868	5295
868	30011
868	7316
868	7409
868	7535
23624	1398
23624	1956
23624	5979
23624	6714
23624	7041
23624	7322
79872	999
79872	6714
873	2099
875	875
875	7329
10951	11335
10951	23468
10951	283489
10951	1108
10951	10919
10951	23126
10951	10155
84733	8535
84733	4188
84733	7703
84733	1912
84733	10197
84733	6015
84733	6045
11335	11335
11335	23468
11335	10036
11335	283489
11335	1789
11335	10919
11335	83746
11335	23269
11335	25836
11335	84108
11335	23126
11335	5430
11335	6045
11335	6672
11335	10155
11335	10138
8535	57332
8535	1487
8535	10765
8535	7703
8535	1911
8535	1912
8535	80012
8535	6015
8535	6045
8535	6304
8535	6839
23468	10036
23468	8208
23468	283489
23468	1786
23468	1788
23468	1789
23468	79980
23468	10919
23468	3930
23468	55791
23468	23383
23468	4152
23468	4204
23468	79003
23468	25836
23468	25936
23468	23126
23468	78994
23468	5925
23468	5928
23468	57337
23468	6595
23468	6597
23468	6672
23468	6839
23468	79723
23468	10155
23466	1912
23466	6015
23466	6045
23492	1460
23492	84759
23492	7703
23492	10336
23492	84108
23492	1912
23492	6015
23492	6045
57332	10524
57332	4298
57332	7703
57332	84333
57332	1911
57332	1912
57332	80012
57332	6015
57332	6045
25776	1499
57805	645455
57805	3312
57805	4609
57805	6657
29903	7157
153733	374618
164592	4188
164592	23281
164592	7185
150275	3326
150275	10963
90060	645455
90060	9266
90060	4188
90060	83878
79635	23636
165055	80254
165055	9851
165055	8481
64770	9662
64770	80254
64770	55722
64770	9851
64770	4100
64770	4110
64770	8481
64770	5108
64770	10464
57639	51053
57639	7185
130940	6303
343099	9662
343099	8481
28952	54520
28952	150684
28952	51397
28952	23412
28952	54939
28952	170622
28952	29099
80125	220108
80125	3185
80125	10656
80125	55012
80125	5565
80125	8576
80125	653121
339834	1329
339834	5565
152137	7316
284001	4926
284001	9814
8030	55294
8030	5516
8030	5518
8030	5531
8030	7874
84318	9662
83987	9820
83987	26259
83987	1432
83987	23363
83987	7157
11007	10445
55704	2773
60492	7083
60492	8848
55297	55297
55297	26088
54520	150684
54520	23412
54520	170622
54535	84062
54535	22981
885	887
56477	414301
6349	1234
6352	1230
6352	1232
6352	1234
8900	991
8900	983
8900	1017
8900	1026
8900	1027
8900	81620
8900	8454
8900	1869
8900	51343
8900	4173
8900	4605
8900	5925
8900	6502
890	991
890	990
890	983
890	1017
890	1018
890	1019
890	1022
890	1026
890	1027
890	1028
890	81620
890	1163
890	1164
890	8454
890	116092
890	1869
890	5610
890	51343
890	51053
890	4998
890	5111
890	9088
890	5925
890	5933
890	5934
890	25939
890	49855
890	6502
890	6667
891	991
891	996
891	983
891	1017
891	1020
891	1022
891	1026
891	1163
891	1164
891	51343
891	5925
891	6667
891	7415
891	51530
57820	57820
57820	9852
9133	983
9133	1017
892	23097
892	1024
892	5469
892	84246
892	9968
892	54797
892	219541
892	9439
892	80306
892	55588
892	29079
892	7566
595	983
595	1017
595	1019
595	1021
595	1026
595	1027
595	1029
595	8454
595	2033
595	2099
595	79791
595	26272
595	26259
595	3065
595	8841
595	3312
595	5111
595	5925
595	6500
595	6774
595	6872
894	1017
894	1019
894	1020
894	1021
894	1026
894	1027
894	1029
894	5925
896	983
896	984
896	1017
896	1019
896	1020
896	1021
896	1026
896	1027
896	27335
896	55388
896	5925
896	5934
23582	55272
23582	29088
23582	9063
23582	5699
23582	6158
23582	6175
23582	25949
23582	56906
23582	84619
23582	7695
23582	90594
23582	57474
23582	199692
898	993
898	983
898	1017
898	1018
898	1026
898	1027
898	8452
898	55294
898	2305
898	4863
898	5925
898	5934
898	6502
898	6597
898	115426
9134	1017
9134	1018
9134	1026
9134	1027
899	9738
899	8454
899	6500
900	10318
900	7157
902	1017
902	1022
902	2068
902	2071
902	2801
902	4331
902	5430
902	5682
902	117178
8812	11030
57018	728642
904	1025
904	10614
904	4297
904	51574
904	4300
904	4609
904	6829
905	1025
905	10614
905	4300
219771	5218
151195	5127
9738	55835
9738	80184
9738	79959
9738	79598
9738	84461
9973	6647
10576	991
10576	1020
10576	2099
10576	6468
10576	3476
10576	3611
10576	64223
10576	121441
10576	25886
10576	5515
10576	5516
10576	5522
10576	5531
10576	6801
10576	29966
10576	7157
10576	7283
10576	7415
7203	991
7203	1020
7203	1643
7203	6468
7203	3476
7203	3611
7203	25843
7203	121441
7203	25886
7203	5515
7203	5516
7203	5522
7203	5531
7203	6801
7203	29966
7203	7157
7203	7283
7203	7316
7203	7428
10575	991
10575	1020
10575	6468
10575	3476
10575	3611
10575	3718
10575	121441
10575	25886
10575	5515
10575	5516
10575	5522
10575	5531
10575	6801
10575	29966
10575	7157
10575	7283
22948	991
22948	1020
22948	6468
22948	8841
22948	3476
22948	3611
22948	121441
22948	25886
22948	5515
22948	5516
22948	5522
22948	5531
22948	6801
22948	29966
22948	7157
22948	7283
22948	7428
908	991
908	1020
908	1643
908	3476
908	3611
908	3718
908	121441
908	25886
908	5515
908	5516
908	5522
908	5531
908	6801
908	29966
908	7157
908	7283
908	7316
10574	991
10574	1020
10574	6468
10574	3476
10574	3611
10574	121441
10574	9924
10574	25886
10574	5515
10574	5516
10574	5522
10574	5531
10574	6801
10574	29966
10574	7157
10574	7283
10574	7428
10694	991
10694	1020
10694	1025
10694	6468
10694	3065
10694	3476
10694	3611
10694	3718
10694	121441
10694	25886
10694	5515
10694	5516
10694	5522
10694	5531
10694	6801
10694	29966
10694	7157
10694	7283
57126	30818
4064	9450
930	975
930	3732
930	1380
930	7409
914	23607
914	10421
914	30011
4345	131450
30835	10332
933	2885
933	4067
933	5777
51744	4068
919	7535
939	970
939	10572
939	7186
939	7187
940	941
940	2885
940	5295
23607	23607
23607	2885
23607	93343
23607	7827
23607	10015
23607	30011
10421	9416
10421	24148
10421	9410
10421	6628
10421	10713
948	2534
915	7415
916	5295
916	7535
10849	25885
920	7852
920	3932
958	7185
958	7186
958	7187
958	10758
958	7188
958	7189
960	3932
960	4771
960	6714
924	5295
971	5777
971	10507
973	974
941	1493
975	3184
975	3688
975	5738
8832	4068
925	3135
928	93185
928	3675
928	3688
928	5738
8555	6502
8881	991
8881	246184
8881	996
8881	26271
8881	51343
8881	9656
991	991
991	8697
991	246184
991	996
991	1017
991	1026
991	1387
991	1869
991	26271
991	51343
991	51053
991	3297
991	8379
991	4085
991	9587
991	9656
991	4751
991	5347
991	9232
991	11186
991	6502
991	6950
991	7316
991	27338
8697	996
8697	26271
8697	51343
8697	10133
8697	25788
8697	11030
8697	5987
8697	27338
993	1017
993	1111
993	11200
993	8454
993	23291
993	51343
993	5894
993	6500
993	4088
994	1017
994	23291
994	7529
994	7531
994	7533
994	10971
994	7534
995	1017
995	1111
995	11200
995	1956
995	4140
995	5111
995	5300
995	5347
995	7529
995	7531
995	7533
995	10971
995	7534
246184	996
996	996
996	999
996	1387
996	79004
996	26271
996	51343
996	4085
996	9656
996	4751
996	5300
996	9232
996	5925
996	7272
996	27338
996	57695
997	997
997	1027
997	8454
997	23291
997	5468
997	9978
997	9616
997	6502
997	7317
997	7316
11140	11140
11140	983
11140	728642
11140	984
11140	1019
11140	1022
11140	1025
11140	1147
11140	2017
11140	10521
11140	3337
11140	1956
11140	3320
11140	3326
11140	3551
11140	9641
11140	8517
11140	120892
11140	4914
11140	65018
11140	5536
11140	5894
11140	8878
11140	6794
55664	3320
55664	3326
55664	7514
998	11135
998	10435
998	10602
998	148170
998	56882
998	56990
998	8826
998	120892
998	4296
998	23263
998	5058
998	5062
998	5063
998	10298
998	56924
998	50855
998	84612
998	84552
998	10188
998	9322
998	7454
998	8976
9578	137886
8318	4176
988	988
988	1459
988	56259
988	8454
988	51503
988	1778
988	9775
988	23265
988	2521
988	3178
988	3312
988	3608
988	284058
988	23499
988	4174
988	4999
988	5001
988	5356
988	8493
988	5499
988	5591
988	27339
988	9129
988	27316
988	6117
988	22828
988	26168
988	10291
988	8175
988	23451
988	10992
988	9814
988	6421
988	23020
988	6626
988	6627
988	6632
988	6634
988	22938
988	6711
988	10250
988	6426
988	23435
988	6950
988	7153
988	8458
988	11338
988	79650
990	1017
990	81620
990	51343
990	4172
990	4176
990	4998
990	4999
8317	1017
8317	10926
8317	80174
8317	4171
8317	4172
8317	4173
8317	4176
8317	23594
79577	80321
79577	1499
79577	9646
79577	123169
79577	54623
79577	80349
83461	58190
83461	10106
83461	6500
83461	7186
55038	5520
55038	5522
113130	23244
113130	23047
113130	5885
113130	8243
113130	9126
113130	10735
55143	3619
999	999
999	1434
999	1495
999	1499
999	1500
999	1956
999	3728
999	4193
999	23396
999	5663
999	6502
999	6714
999	7414
1008	1499
1000	1495
1000	1499
1000	1500
1000	3728
64072	10083
1001	1495
1001	1499
1001	1500
1003	1495
1003	1499
1003	1500
1003	1956
1003	3728
29965	10318
983	983
983	1026
983	1027
983	1033
983	81620
983	1163
983	1164
983	1956
983	2146
983	2175
983	2176
983	1647
983	9113
983	4067
983	9088
983	5925
983	28984
983	6117
983	6502
983	6667
983	7157
983	7158
983	51720
983	10600
728642	1457
728642	1459
984	984
984	1459
984	3320
984	11143
51755	1025
51755	2130
51755	55660
8621	1017
8621	1019
8621	6733
5218	5218
5218	1026
5218	5925
65061	2289
65061	3320
5127	7534
5128	23424
5129	3320
5129	8266
5129	10971
23097	5469
23097	84246
23097	9968
23097	9969
23097	23389
23097	9282
23097	51586
23097	10025
23097	9440
23097	219541
23097	9477
23097	6837
23097	9439
23097	9862
23097	9441
23097	9442
23097	80306
23097	55588
23097	90390
23097	51003
23097	29079
23097	10001
23097	9443
23097	112950
23097	55090
1017	1017
1017	1018
1017	8851
1017	1022
1017	1026
1017	1027
1017	1028
1017	1033
1017	81620
1017	1163
1017	1164
1017	1213
1017	10987
1017	1387
1017	8454
1017	1869
1017	2033
1017	2305
1017	51343
1017	51053
1017	2801
1017	3148
1017	3320
1017	3326
1017	3329
1017	3398
1017	3615
1017	225689
1017	4171
1017	4172
1017	4173
1017	4605
1017	4627
1017	4863
1017	4999
1017	5111
1017	5241
1017	11331
1017	5422
1017	5515
1017	5687
1017	5925
1017	5933
1017	5934
1017	6500
1017	6502
1017	6272
1017	245711
1017	6709
1017	6711
1017	10923
1017	7027
1017	7157
1017	7170
1017	7171
1017	7273
1017	115426
1017	57695
1017	7415
1017	2547
8099	57459
8099	3065
8099	3066
8099	8932
8099	53615
8099	114932
8099	57504
8099	5928
8099	5931
8099	51222
1018	1020
1018	1026
1018	1027
1018	1163
1018	3320
1018	5925
1018	6502
1019	1026
1019	1027
1019	1029
1019	1030
1019	1031
1019	1032
1019	2289
1019	2735
1019	3320
1019	3326
1019	4609
1019	4654
1019	5111
1019	5716
1019	5925
1019	29950
1019	9869
1020	8851
1020	1026
1020	1027
1020	9158
1020	51343
1020	4137
1020	10763
1020	5111
1020	5468
8851	23281
55755	22919
55755	5116
55755	5577
80279	1029
80279	65992
80279	3308
80279	51506
80279	23376
1021	1026
1021	1027
1021	1029
1021	1030
1021	1031
1021	1032
1021	5925
1022	1022
1022	1025
1022	2068
1022	2071
1022	2073
1022	2960
1022	2965
1022	2966
1022	2967
1022	2968
1022	404672
1022	3192
1022	3320
1022	3326
1022	4331
1022	5430
1022	6829
1022	6917
1022	7157
1024	1024
1024	9150
1024	5469
1024	84246
1024	400569
1024	9968
1024	9969
1024	23389
1024	9282
1024	51586
1024	10025
1024	9440
1024	54797
1024	219541
1024	9477
1024	9412
1024	6837
1024	9439
1024	9862
1024	81857
1024	9441
1024	9442
1024	80306
1024	55588
1024	90390
1024	51003
1024	29079
1024	10001
1024	9443
1024	112950
1024	55090
1024	142
1024	5430
1024	6720
1025	1025
1025	9150
1025	8454
1025	22936
1025	2289
1025	10614
1025	124790
1025	3320
1025	3326
1025	4297
1025	51574
1025	4155
1025	56257
1025	4298
1025	4300
1025	4609
1025	5430
1025	5925
1025	22938
1025	6829
54901	64210
8814	23411
6792	6792
1026	8451
1026	1642
1026	85440
1026	51514
1026	2099
1026	80308
1026	1647
1026	10912
1026	3065
1026	4193
1026	4194
1026	142
1026	5111
1026	5684
1026	6418
1026	6502
1026	56159
1026	7157
1026	7846
1027	1163
1027	10987
1027	8454
1027	8451
1027	25898
1027	63891
1027	6500
1027	6502
1027	245711
1027	7249
1027	7514
1027	10971
1028	6502
1029	55602
1029	3313
1029	10075
1029	4193
1029	4609
1029	4869
1029	5702
1029	29950
1029	7157
1029	9320
1029	7329
1029	147923
55602	4193
55602	22803
91368	22803
1032	22806
1039	4609
1039	5585
81620	8451
81620	1642
81620	51514
81620	51053
81620	79885
81620	11143
81620	4175
81620	5111
81620	6502
81620	8467
1045	10765
1046	5565
9425	10919
9425	3065
9425	3066
9425	54531
9425	58525
9425	84146
634	1088
1050	1050
1050	1051
1050	1053
1050	116443
1050	3065
1050	51154
1050	6688
1051	1051
1051	1649
1051	1958
1051	2033
1051	2099
1051	3065
1051	5468
1051	5925
1051	5970
1051	6595
1051	6597
1051	6599
1051	6667
1051	6722
1052	3065
1052	8841
1053	1054
1054	1649
1058	79682
1058	55355
1058	4869
1058	8607
1060	79003
1063	81565
64946	64946
64946	64105
64946	79172
64946	79682
2491	79172
2491	79682
55835	153241
55835	22994
55835	55125
55835	64793
55835	79598
55835	23332
55835	64784
55835	9928
55835	121441
55835	5108
55835	5347
55835	5970
55835	6491
55835	7272
55835	7532
55835	7533
64105	79682
79019	79172
79019	55166
79019	79682
55839	79172
55839	55166
55839	79682
79172	401541
79172	55166
79172	79682
79172	645455
79172	2353
79172	23421
79172	54550
401541	55166
401541	79682
401541	23421
55166	79682
55166	23421
80152	79682
79682	23421
79682	5347
145508	22995
145508	80254
145508	8481
145508	7257
22994	9662
22994	80254
22994	9851
22994	8481
22994	5108
9662	55722
9662	79848
9662	23085
9662	9851
9662	84445
9662	29079
9662	8481
9662	5108
9662	10464
9662	23094
9662	117178
9662	93594
9662	49856
22995	55125
22995	80254
22995	64793
22995	3663
22995	121441
22995	5116
22995	10733
22832	29079
9859	283638
9859	645455
9859	8924
9859	3796
9859	11004
9859	3801
9859	22919
9859	54069
9859	51199
9859	10615
9859	284403
9859	10971
645455	645455
645455	3801
645455	138046
84984	79036
55125	80254
55125	64793
55125	1540
55125	121441
55125	8481
11190	4343
11190	4751
80184	79959
80184	79598
80184	9657
80184	29079
80184	84461
9857	80254
9857	9851
9857	8481
9857	5516
80817	64793
80817	115106
80817	5601
80817	147687
55165	55165
55165	285753
55165	9851
55165	10015
55165	117178
55165	7004
55165	7251
55165	7415
55165	55048
9702	80254
9702	79571
9702	266740
9702	10928
285753	147700
285753	11043
80254	64793
80254	79848
80254	27185
80254	1838
80254	115106
80254	9851
80254	374654
80254	8481
80254	10464
80254	6605
80254	10010
80254	64786
80254	200081
23177	1487
80321	84080
80321	284058
80321	8204
80321	79723
80321	79101
80321	23650
80321	7695
80321	79797
55722	9851
55722	8481
55722	5108
79959	79598
79959	55138
79959	57456
79959	6297
79598	121441
79598	84461
79598	10910
29956	6580
1069	134359
1069	5887
1069	7508
1070	134359
10428	2130
1072	1073
1072	9636
1072	3984
8837	9191
8837	162989
8837	8772
8837	355
8837	83737
8837	5894
8837	8737
8837	8797
8837	8795
8837	8743
8837	7157
8837	7185
8837	7186
1080	1080
1080	1601
1080	79139
1080	3301
1080	57120
1080	10013
1080	3320
1080	3308
1080	3312
1080	3315
1080	4734
1080	5174
1080	5562
1080	6048
1080	9368
1080	9351
1080	10273
1080	6804
1080	7329
1080	9100
1080	7415
57530	7532
10036	10036
10036	8208
10036	4152
10036	5111
10036	9869
10036	7534
283489	10459
283489	23126
9557	142
9557	5591
9557	6118
9557	7520
9557	2547
1106	90933
1107	1107
1107	22927
1107	3065
1107	3066
1107	10989
1107	23028
1107	8932
1107	85509
1107	9112
1107	9219
1107	5764
1107	26135
1107	51548
1107	7341
1107	6613
1107	6886
1107	7157
1107	10155
1107	7276
1108	1108
1108	26038
1108	1786
1108	57459
1108	3065
1108	3066
1108	10320
1108	53615
1108	9112
1108	9219
1108	57504
1108	5928
1108	5931
1108	6597
1108	6599
26038	57459
26038	5931
55636	6597
55636	6601
55636	6605
55636	6657
57680	1499
57680	7391
57680	11091
1111	63967
1111	1457
1111	8454
1111	8451
1111	1642
1111	1786
1111	51514
1111	3320
1111	26524
1111	4194
1111	5591
1111	7157
1111	7874
11200	11200
11200	1994
11200	4193
11200	4436
11200	5347
11200	5515
11200	10197
11200	7157
10523	8175
55743	55743
55743	6596
55743	142
55743	5347
55743	7321
55743	7322
55743	7323
55743	7874
26511	79666
1121	5864
1122	5861
1122	5864
1122	5868
5119	5119
5119	57132
5119	10617
5119	9101
5119	27183
57132	128866
57132	10617
57132	9101
57132	27183
27243	51652
27243	10617
27243	27183
51652	51652
51652	128866
51652	10617
29082	10015
29082	10617
29082	51760
29082	27183
128866	92421
128866	51510
128866	79643
128866	10015
128866	10617
128866	7329
92421	10015
92421	9101
51510	9636
51510	51534
79643	11267
79643	84313
1123	8440
1124	5879
26973	3320
26973	3326
11261	6548
54108	54107
54108	8467
63922	79075
63922	5111
63922	5983
54921	79075
26097	2079
1147	1147
1147	10987
1147	1387
1147	1499
1147	5610
1147	2175
1147	3320
1147	3551
1147	8517
1147	3654
1147	4214
1147	9020
1147	6885
1147	2475
1147	8202
1147	9612
1147	4790
1147	4791
1147	4792
1147	4793
1147	8554
1147	5588
1147	5970
1147	6714
1147	7132
1147	7161
1147	7185
1147	7186
9391	64210
9391	7536
57019	10539
57019	27158
10519	5591
10519	7015
4261	3066
4261	5705
4261	5993
4261	8625
4261	7514
85457	9575
85457	10987
1153	3190
1153	27316
1154	8065
1154	1956
1154	2057
1154	2690
11113	387
4435	2033
10370	2033
10370	7020
10370	7022
26586	9851
9793	57606
9793	22938
9793	6867
9793	10579
9793	10460
1158	84676
1163	10980
1163	8454
1163	6500
1163	6502
23332	22919
23332	7532
23122	22919
23122	2011
11129	6733
64581	163183
9685	1213
9685	23062
6249	22919
6249	5048
25999	1540
1195	6426
1195	29896
1196	1196
1196	1198
1196	57697
1196	55692
1196	9584
1196	79753
1196	6733
1198	1198
1198	57035
1198	6733
1198	29896
57396	59286
1201	1355
1201	1374
1201	1650
1201	51144
1201	10989
1201	23165
1201	5591
1201	6185
1201	1468
1201	8402
1201	79751
1201	7514
1203	26270
1207	54433
1207	57819
1207	27258
1207	11157
1207	10419
1207	6628
1207	6632
1207	6633
1207	6634
1207	6635
1207	6636
1207	6637
81570	8458
81570	7347
10845	23291
63967	23291
63967	51343
63967	5347
63967	5883
1212	1213
1213	1601
1213	2033
1213	29924
1213	2060
1213	23291
1213	26088
1213	23062
1213	9146
1213	3092
1213	84557
1213	4646
1213	4952
1213	8301
1213	8027
1213	10617
1213	57559
1213	10188
1213	10043
1213	10040
1213	65125
1191	1191
1191	150684
1191	7184
1191	3309
1191	4036
1191	2923
1191	2547
23059	4110
116173	2571
116173	51228
116173	5780
116173	6642
116173	89882
10256	9265
26505	2275
26505	4188
23019	4848
23019	4849
23019	4850
23019	57472
23019	246175
23019	29883
23019	9337
23019	23291
23019	27327
23019	57690
4848	4849
4848	246175
4848	9337
4848	7514
4849	9337
4849	27327
4849	57690
4850	4850
4850	7322
4850	7324
4850	10477
57472	29883
57472	57690
246175	27327
29883	23132
29883	27327
29883	10140
29883	10766
9337	57690
163882	5499
163882	5501
1270	3570
1271	3977
1272	5787
6900	8517
26047	4223
9382	83548
22796	83548
83548	25839
83548	57511
83548	84342
8161	8161
8161	5441
8161	10197
8161	6606
8161	6880
8161	11179
1308	667
1308	3691
57642	56159
1280	1297
1282	7428
1284	7428
1285	7428
1294	2335
150684	23412
150684	54939
150684	170622
150684	149951
150684	8453
150684	4792
150684	5970
150684	6338
150684	6339
150684	6647
150684	331
23412	54951
170622	5970
1312	9319
1314	1314
1314	1315
1314	9276
1314	11316
1314	22820
1314	6606
1315	1315
1315	9276
1315	11316
1315	22820
1315	26958
1315	3777
9276	9276
9276	11316
9276	22820
9276	4790
11316	22820
22820	22820
22820	22818
22820	51226
22820	10972
55352	10419
9318	8533
9318	51138
9318	10987
9318	10980
9318	50813
9318	10920
9318	1457
9318	8454
9318	8453
9318	8452
9318	8451
9318	8450
9318	80344
9318	1642
9318	1643
9318	26270
9318	2873
9318	3394
9318	122769
9318	4738
9318	25942
9318	7067
8533	51138
8533	10987
8533	10980
8533	50813
8533	64708
8533	10920
8533	8454
8533	8453
8533	8452
8533	8451
8533	8450
8533	8065
8533	80344
8533	79016
8533	1642
8533	1643
8533	1161
8533	2873
8533	3551
8533	122769
8533	4738
51138	10987
51138	10980
51138	50813
51138	10920
51138	8454
51138	8453
51138	8452
51138	8451
51138	8450
51138	1642
51138	1643
51138	1161
51138	115290
51138	2873
51138	4738
51138	83878
10987	10987
10987	10980
10987	50813
10987	64708
10987	10920
10987	1499
10987	8454
10987	8453
10987	8452
10987	8451
10987	8450
10987	80344
10987	26094
10987	79016
10987	1642
10987	1643
10987	51514
10987	1161
10987	2081
10987	80204
10987	115290
10987	26263
10987	2671
10987	2873
10987	3551
10987	3725
10987	90293
10987	80311
10987	23276
10987	84861
10987	54800
10987	55958
10987	122769
10987	9684
10987	5605
10987	4282
10987	4738
10987	4790
10987	5501
10987	6278
10987	6502
10987	4089
10987	7153
10987	163590
10987	7157
10987	7295
10987	7415
10987	7534
10980	50813
10980	64708
10980	10920
10980	51185
10980	8454
10980	8453
10980	8452
10980	8451
10980	8450
10980	8065
10980	80344
10980	54876
10980	26094
10980	79016
10980	1642
10980	1643
10980	51514
10980	1161
10980	80204
10980	115290
10980	93611
10980	26270
10980	25793
10980	84261
10980	10116
10980	2873
10980	90293
10980	80311
10980	23276
10980	84861
10980	57542
10980	57563
10980	55958
10980	122769
10980	9684
10980	4738
10980	8480
10980	9886
10980	6138
10980	6500
10980	6502
10980	6606
10980	7083
10980	163590
50813	10920
50813	1448
50813	8454
50813	8453
50813	8452
50813	8451
50813	8450
50813	80344
50813	79016
50813	1642
50813	1643
50813	2873
50813	122769
50813	4738
50813	9978
64708	8451
64708	1642
10920	8454
10920	8452
10920	8451
10920	8450
10920	1642
10920	1643
10920	2873
22818	22818
22818	10972
7464	9611
79585	27252
10063	84056
84701	54205
1329	373
10815	6804
221184	5987
29894	81608
29894	5430
29894	51741
53981	51692
53981	1478
53981	81608
53981	10921
53981	8189
53981	51741
51692	1478
51692	81608
51692	8189
51692	51741
10898	81608
11052	83737
11052	11051
11052	51741
11052	11059
79869	2130
79869	8440
79869	11051
79869	51741
8738	55367
8738	8737
1384	5830
51185	8451
51185	1642
51185	10320
51185	22806
1385	1387
1385	1390
1385	2033
1385	3065
1385	3066
1385	3725
1385	9252
1385	7157
10488	10488
10488	3054
10488	6472
10488	9482
90993	84975
90993	5565
9586	2353
9586	2355
9586	3725
1387	1457
1387	1487
1387	1499
1387	1869
1387	23741
1387	2033
1387	2099
1387	2113
1387	2114
1387	2130
1387	2353
1387	2308
1387	2309
1387	4303
1387	8521
1387	2737
